IDENTITY_ID,TARGET_FLAG,OB_VC_Actv_Days,IB_VC_Actv_Days,GPRS_Actv_Days,OB_SMS_Actv_Days,IB_SMS_Actv_Days,RECH_Actv_Days,RECH_AMT,GPRS_REV,GPRS_SUB_REV,GPRS_FLAG,RECH_FLAG,GPRS_VOL_MB,Tech_Awareness,NW Experience,Sites_Perc,Target_SUB_Perc,Target_Conv_Perc
1609,0,9,26,17,1,0,3,440,74.137,304,1,1,2002.9,1,1,0.52,0.0315,0.0187
1610,0,28,21,24,15,21,4,900,14.064,0,1,1,6826.8,1,1,0.9,0.0901,0.1266
1611,0,24,23,2,1,13,3,400,0,0,1,1,0,0,0.93,0.38,0.0385,0.0165
1612,0,1,0,24,7,13,2,80,0,0,1,1,578.5,1,0.94,0.54,0.0483,0.0178
1613,0,27,27,30,1,5,8,1420,185.022,0,1,1,25364.8,1,0.98,0.96,0.0849,0.0671
1614,0,1,8,26,0,4,6,240,96.243,48.03,1,1,1528.5,1,1,0.39,0.0177,0.0533
1615,0,28,21,1,24,27,7,700,0,0,1,1,0,0,0.94,0.98,0.0903,0.0204
1616,1,30,30,0,3,18,3,700,0,0,0,1,0,0,0.95,0.8,0.0831,0.0223
1617,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
1618,0,24,28,17,1,2,3,110,27.039,1,1,1,1101,1,0.99,0.41,0.0344,0.0018
1619,0,18,18,1,20,18,5,600,3,0,1,1,64.6,0,0.96,0.92,0.0997,0.0498
1620,1,29,29,0,0,3,6,250,0,0,0,1,0,0,0.98,0.48,0.0586,-0.0088
1621,1,10,17,11,12,19,3,320,1.35,0,1,1,1075.1,1,0.97,0.46,0.0435,0.0131
1622,1,7,19,8,0,2,4,210,96.033,0,1,1,11.3,0,0.96,0.97,0.0886,0.0408
1623,1,25,23,0,0,3,9,490,0,0,0,1,0,0,1,0.96,0.0849,0.0671
1624,0,30,30,1,12,9,10,1430,5.4,0,1,1,10.4,0,0.98,0.96,0.0849,0.0671
1625,0,3,9,1,1,3,2,90,0,0,1,1,3.2,0,1,0.44,0.0443,0.0263
1626,0,5,6,1,0,0,2,105,0,0,1,1,0,0,0.93,0.12,0.0004,0.072
1627,0,12,19,1,6,1,1,100,1.35,0,1,1,0,0,0.94,0.68,0.0645,0.0304
1628,1,19,30,1,3,6,6,310,12.164,0,1,1,0.8,0,0.59,0.41,0.0407,0.0211
1629,1,13,5,0,0,2,1,45,0,0,0,1,0,0,0.99,0.97,0.0886,0.0408
1630,0,25,30,20,26,24,8,890,0.117,155,1,1,671.6,1,0.97,0.99,0.1007,0.0918
1631,0,26,22,7,0,3,3,400,0,0,1,1,1322.3,1,0.92,0.92,0.0643,0.0382
1632,1,13,14,21,2,3,8,795,345.27,84,1,1,716,1,0.98,0.96,0.0849,0.0671
1633,0,27,27,1,0,1,9,525,0,0,1,1,0.1,0,0.99,0.99,0.0943,0.0147
1634,0,1,14,26,19,16,2,170,66.803,0,1,1,458.6,0,1,0.99,0.0788,0.0405
1635,0,4,29,22,0,4,3,545,10.696,340,1,1,2216.5,1,0.99,0.99,0.0943,0.0147
1636,1,19,21,3,3,10,2,1500,0,0,1,1,258,0,1,0.96,0.0849,0.0671
1637,1,0,3,1,0,0,0,0,1.35,0,1,0,0,0,1,0.18,0.0237,0.0273
1638,1,8,24,6,0,4,4,210,17.84,16,1,1,1271.2,1,0.96,0.84,0.0552,-0.0028
1639,1,9,29,1,0,4,2,60,0,0,1,1,0,0,1,0.39,0.0177,0.0533
1640,0,1,2,10,1,8,4,350,40.23,159,1,1,3763,1,1,0.84,0.0839,0.0386
1641,1,4,26,3,13,24,1,100,0,2,1,1,2.4,1,0.98,0.92,0.0643,0.0382
1642,1,30,21,27,2,14,7,880,25.981,15,1,1,17602.3,1,1,0.8,0.0556,0.0479
1643,1,4,18,0,4,5,1,100,0,0,0,1,0,0,0.98,0.69,0.0553,0.0016
1644,1,13,7,0,0,0,1,30,0,0,0,1,0,0,0.99,0.4,0.0231,0.0477
1645,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
1646,1,25,26,21,6,12,11,850,32.152,105.03,1,1,8676.9,1,0.97,0.92,0.0915,0.0083
1647,0,28,13,30,0,2,4,540,35.268,0,1,1,7541.7,1,0.98,0.79,0.0466,0.0136
1648,0,3,1,30,0,5,1,350,8.087,250,1,1,4618.5,1,1,0.54,0.0428,0.0098
1649,0,6,3,1,2,0,3,140,1.35,0,1,1,0,0,1,0.12,0.0004,0.072
1650,1,6,18,30,19,19,5,365,1.75,0,1,1,1663,0,0.93,0.12,0.0004,0.072
1651,0,15,14,16,2,1,2,200,4.134,0,1,1,1079.4,1,0.97,0.9,0.0705,0.0186
1652,0,29,22,4,30,30,3,300,0,0,1,1,73.9,0,0.99,0.85,0.0756,0.0531
1653,0,29,28,28,26,27,4,605,0,0,1,1,5064.9,1,1,0.96,0.0849,0.0671
1654,1,27,28,0,2,5,4,400,0,0,0,1,0,0,0.93,0.9,0.0901,0.1266
1655,1,2,5,0,28,29,1,100,0,0,0,1,0,0,0.92,0.46,0.0435,0.0131
1656,0,1,2,1,3,8,2,65,5.312,12,1,1,500.1,0,1,0.78,0.0465,0.0156
1657,1,21,17,1,1,3,8,740,0,0,1,1,0,0,0.9,0.95,0.0744,0.018
1658,0,0,0,29,16,16,1,50,7.548,16,1,1,538.7,1,0.89,0.64,0.0445,0.0345
1659,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0.93,0.64,0.0123,-0.0083
1660,0,7,0,3,0,0,0,0,0,0,1,0,2.8,0,0.9,0.88,0.119,0.0134
1661,0,24,16,2,1,1,3,90,0,12,1,1,221.9,1,1,0.12,0.0004,0.072
1662,1,30,28,0,0,2,5,500,0,0,0,1,0,0,0.77,0.46,0.0239,0.0091
1663,1,0,6,1,0,2,0,0,1.35,0,1,0,0.1,0,1,0.97,0.0886,0.0408
1664,1,2,20,30,20,14,3,260,108.842,0,1,1,800.7,0,1,0.96,0.0849,0.0671
1665,1,14,18,0,2,2,4,180,0,0,0,1,0,0,0.99,0.73,0.0523,0.0245
1666,0,1,3,9,2,1,2,340,0,315.02,1,1,3438.1,1,1,0.41,0.0344,0.0018
1667,0,4,13,6,1,1,2,60,0,0.1,1,1,8.2,1,0.94,0.85,0.0756,0.0531
1668,1,21,29,30,0,2,9,980,22.801,16,1,1,4987.4,1,0.99,0.47,0.0321,0.014
1669,0,12,23,2,1,3,3,200,0,12.1,1,1,56.7,1,0.94,0.79,0.0466,0.0136
1670,0,30,30,9,0,7,4,1300,0,0,1,1,419.1,1,0.97,0.94,0.0616,-0.0008
1671,0,30,30,12,7,22,4,1350,0,0,1,1,39.3,0,0.99,0.71,0.0611,0.0075
1672,1,25,27,16,0,4,4,470,7.215,0,1,1,3886.9,1,0.94,0.9,0.0705,0.0186
1673,1,24,29,0,28,29,4,450,0,0,0,1,0,0,0.97,0.67,0.0643,0.0194
1674,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0.0756,0.0531
1675,1,21,29,0,1,7,9,460,0,0,0,1,0,0,0.92,0.23,0.0269,0.0265
1676,0,15,24,26,0,4,10,1460,130.428,206,1,1,14620.3,1,0.93,0.99,0.0788,0.0405
1677,1,17,16,0,0,0,3,110,0,0,0,1,0,0,0.95,0.39,0.0177,0.0533
1678,0,28,28,13,6,24,3,180,0,0,1,1,230,1,0.98,0.4,0.0315,-0.0036
1679,0,20,24,6,6,10,2,400,0,0,1,1,4.3,1,0.96,0.97,0.0886,0.0408
1680,1,2,24,0,1,12,1,50,0,0,0,1,0,0,1,0.96,0.0849,0.0671
1681,0,16,13,5,0,0,2,140,0,0,1,1,0.6,0,0.97,0.47,0.0273,-0.0075
1682,1,22,28,27,0,2,3,260,39.15,0,1,1,0,0,0.97,0.64,0.0123,-0.0083
1683,1,14,16,17,17,17,16,710,57.683,355,1,1,8834.5,1,0.98,0.85,0.0756,0.0531
1684,0,4,10,11,1,1,3,140,22.692,15.01,1,1,1551.7,1,0.98,0.9,0.0705,0.0186
1685,0,4,23,13,0,3,1,200,0,170,1,1,1693.8,0,1,0.4,0.032,0.0077
1686,1,3,20,0,0,5,1,30,0,0,0,1,0,0,0.98,0.94,0.0616,-0.0008
1687,1,28,30,0,20,27,4,1050,0,0,0,1,0,0,0.95,0.56,0.0586,0.0476
1688,0,30,29,30,28,29,1,350,0,0,1,1,1475.9,1,0.96,0.71,0.0611,0.0075
1689,0,27,8,1,0,0,2,60,0,0,1,1,0.1,0,0.85,0.96,0.0849,0.0671
1690,1,30,28,26,30,30,5,330,40.65,20.01,1,1,5085.6,1,0.99,0.85,0.0756,0.0531
1691,1,2,18,0,0,4,0,0,0,0,0,0,0,0,0.98,0.84,0.0552,-0.0028
1692,1,28,28,0,7,16,6,250,0,0,0,1,0,0,0.97,0.34,0.0293,0.006
1693,0,27,25,27,16,21,4,663,0,0,1,1,3654.9,1,0.95,0.79,0.0466,0.0136
1694,0,29,29,22,17,23,3,1000,24,0,1,1,1497,0,0.95,0.96,0.0809,0.0286
1695,0,6,7,1,0,1,2,200,5.413,0,1,1,0.3,0,0.82,0.68,0.0645,0.0304
1696,1,27,27,14,1,20,5,190,7.598,29,1,1,1347.1,1,0.89,0.42,0.0327,0.0091
1697,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.0831,0.0223
1698,1,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
1699,1,30,28,0,0,3,12,950,0,0,0,1,0,0,0.95,0.12,0.0004,0.072
1700,0,26,27,1,1,7,4,360,19.5,0,1,1,1.5,0,0.95,0.4,0.0315,-0.0036
1701,0,28,27,20,2,11,10,760,97.548,136,1,1,447.7,1,0.97,0.99,0.0943,0.0147
1702,1,15,15,0,0,0,2,250,0,0,0,1,0,0,0.92,0.96,0.0849,0.0671
1703,1,7,30,0,0,8,2,90,0,0,0,1,0,0,0.97,0.68,0.0645,0.0304
1704,0,6,3,4,1,3,2,150,83.253,0,1,1,174,0,1,0.25,0.0249,0.0092
1705,1,8,5,8,3,1,1,50,62.302,0,1,1,492.8,1,1,0.57,0.0339,0.0124
1706,0,6,7,3,2,1,2,110,14.85,0,1,1,0,0,1,0.96,0.0849,0.0671
1707,1,13,16,4,0,6,4,350,0,42,1,1,51.8,0,0.99,0.8,0.0831,0.0223
1708,0,9,25,1,0,0,1,95,0,0,1,1,0,0,0.97,0.79,0.0466,0.0136
1709,1,23,14,25,0,6,2,65,0,0,1,1,526,1,0.95,0.98,0.0903,0.0204
1710,0,12,23,27,4,10,2,80,0,18,1,1,362.1,1,0.99,0.41,0.0344,0.0018
1711,0,15,29,2,1,2,4,350,1.5,0,1,1,0.5,0,0.99,0.97,0.0886,0.0408
1712,1,28,12,28,5,4,1,50,11.261,0,1,1,841.3,1,0.97,0.8,0.0831,0.0223
1713,1,18,28,0,0,3,5,250,0,0,0,1,0,0,0.97,0.78,0.0465,0.0156
1714,0,3,27,10,18,30,3,100,4.032,5,1,1,58.5,1,0.99,0.23,0.0269,0.0265
1715,0,21,11,2,3,16,6,410,2.272,0,1,1,50.7,0,0.94,0.79,0.0466,0.0136
1716,0,26,21,16,3,30,3,300,4.308,0,1,1,1294.6,1,0.96,0.46,0.0239,0.0091
1717,0,10,29,3,0,19,1,50,0.382,1,1,1,25.4,0,0.96,0.92,0.0643,0.0382
1718,0,11,21,4,1,3,3,150,0,0,1,1,0,0,0.95,0.38,0.0385,0.0165
1719,0,2,6,12,26,26,1,200,0,170,1,1,684.1,1,0.94,0.92,0.0997,0.0498
1720,0,8,27,7,4,8,1,500,0,0,1,1,4746.4,1,0.98,0.9,0.0901,0.1266
1721,0,28,18,1,1,6,4,500,2.7,0,1,1,0,0,0.92,0.41,0.0407,0.0211
1722,1,1,8,0,1,5,1,350,0,0,0,1,0,0,1,0.23,0.0269,0.0265
1723,0,16,21,1,13,17,3,300,0,0,1,1,0.1,0,0.95,0.64,0.0709,0.034
1724,0,20,19,17,28,29,2,450,34.755,10,1,1,696.5,0,0.96,0.92,0.0643,0.0382
1725,1,10,28,0,2,1,1,50,0,0,0,1,0,0,0.99,0.39,0.02,-0.0206
1726,1,22,22,26,24,27,2,400,0,0,1,1,1266,1,0.95,0.54,0.0428,0.0098
1727,0,3,5,29,4,3,2,2813,14.255,750,1,1,4112.2,0,0.97,0.98,0.0903,0.0204
1728,1,3,8,30,9,6,2,200,16.813,3,1,1,90.7,0,0.95,0.92,0.0915,0.0083
1729,1,12,18,1,2,9,2,100,0,0,1,1,0,0,1,0.99,0.0788,0.0405
1730,0,30,28,29,28,30,6,910,2.574,0,1,1,12179.4,1,0.97,0.12,0.0004,0.072
1731,1,30,29,30,1,11,4,360,80.283,21.03,1,1,3676.9,1,0.95,0.69,0.0553,0.0016
1732,0,22,30,20,14,18,2,700,0,0,1,1,1961.8,1,0.99,0.41,0.0407,0.0211
1733,0,10,15,3,3,16,3,200,0,0,1,1,0,0,0.96,0.9,0.0901,0.1266
1734,1,28,29,1,3,2,9,675,0,0,1,1,4.2,0,0.97,0.85,0.0756,0.0531
1735,0,2,11,6,10,11,2,100,8.482,33.02,1,1,227.4,1,0.96,0.47,0.0321,0.014
1736,1,30,18,2,0,1,2,60,0,0,1,1,0.2,0,0.99,0.85,0.0756,0.0531
1737,0,25,23,8,0,8,15,670,0,120,1,1,3927.9,1,0.98,0.66,0.0467,0.021
1738,1,11,27,3,0,2,3,150,47.25,0,1,1,0,0,0.95,0.78,0.0465,0.0156
1739,1,29,27,2,28,29,8,550,1.5,0,1,1,57.1,0,0.95,0.78,0.0465,0.0156
1740,0,7,27,6,23,27,2,150,7.44,0.01,1,1,89.1,1,0.98,0.98,0.0903,0.0204
1741,0,7,18,12,1,1,1,200,37.946,77,1,1,1179.7,1,0.96,0.84,0.0552,-0.0028
1742,0,21,8,2,0,1,2,128,0,0,1,1,0,0,0.97,0.98,0.0903,0.0204
1743,1,30,29,29,11,18,8,815,20.25,0,1,1,0.4,0,0.95,0.52,0.0315,0.0187
1744,1,26,15,1,0,1,11,850,0,0,1,1,0,0,0.97,0.99,0.1007,0.0918
1745,1,0,13,14,15,23,2,100,38.089,0,1,1,141,0,1,0.85,0.0756,0.0531
1746,1,15,26,7,0,3,4,250,7.537,100,1,1,1572.8,0,0.99,0.97,0.0886,0.0408
1747,0,30,30,30,30,30,4,210,118.289,4,1,1,1713.2,1,0.97,0.23,0.0269,0.0265
1748,0,9,28,1,0,1,2,100,1.35,0,1,1,0,0,0.88,0.07,0.0225,0.0591
1749,1,13,24,13,0,4,2,470,15.625,0,1,1,8434.9,1,1,0.54,0.0428,0.0098
1750,1,24,23,30,1,3,4,850,62.169,0,1,1,19705.4,1,0.99,0.35,0.0536,0.0118
1751,1,8,1,0,0,3,1,50,0,0,0,1,0,0,0.96,0.96,0.0849,0.0671
1752,0,25,27,25,23,28,4,700,89.974,0,1,1,2288.5,1,1,0.99,0.0788,0.0405
1753,1,30,30,0,2,7,11,1210,0,0,0,1,0,0,0.98,0.52,0.0315,0.0187
1754,0,30,30,1,2,8,7,845,0,0,1,1,0,0,0.98,0.85,0.0756,0.0531
1755,0,29,30,28,14,14,6,800,1.75,0,1,1,4011.3,1,0.86,0.84,0.0552,-0.0028
1756,1,21,24,11,2,2,3,140,45.317,0,1,1,431.6,1,0.99,0.41,0.0154,0.0492
1757,0,10,23,2,0,2,5,240,0,0,1,1,0,0,0.98,0.54,0.0428,0.0098
1758,0,18,23,8,0,2,4,400,179.954,4,1,1,295.6,0,0.99,0.96,0.0849,0.0671
1759,0,18,22,4,0,7,4,250,39,16.1,1,1,59.6,0,0.99,0.32,0.0311,-0.0055
1760,0,26,28,27,1,5,3,750,15.788,0,1,1,6636.5,1,0.97,0.85,0.0756,0.0531
1761,1,30,29,13,1,12,10,880,122.654,196,1,1,8442.1,1,0.96,0.92,0.0643,0.0382
1762,1,4,4,0,0,1,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
1763,1,20,7,28,8,7,2,400,45.499,1,1,1,3365.4,1,0.97,0.99,0.1007,0.0918
1764,1,4,0,30,0,1,2,300,2.194,245,1,1,4524.4,1,1,0.92,0.0643,0.0382
1765,1,6,2,1,7,6,1,50,0,12,1,1,402.9,1,1,0.38,0.0351,0.0662
1766,0,28,28,28,6,20,5,900,69.19,0,1,1,9951.3,1,0.97,0.12,0.0004,0.072
1767,0,0,1,2,0,1,2,90,38.702,40,1,1,161.3,1,1,0.52,0.0315,0.0187
1768,1,11,21,0,1,2,1,60,0,0,0,1,0,0,0.91,0.92,0.0643,0.0382
1769,0,4,15,1,0,1,1,95,0,0,1,1,0,0,0.96,0.46,0.0239,0.0091
1770,0,29,25,29,14,8,1,350,0,0,1,1,462.4,1,0.99,0.85,0.0756,0.0531
1771,1,27,18,0,1,2,2,60,0,0,0,1,0,0,0.94,0.56,0.0586,0.0476
1772,1,28,26,0,0,5,4,400,0,0,0,1,0,0,0.93,0.85,0.0756,0.0531
1773,1,22,21,0,0,3,2,150,0,0,0,1,0,0,0.99,0.52,0.0315,0.0187
1774,1,0,1,2,0,0,0,0,0,0,1,0,13.6,1,1,0.9,0.0703,0.0117
1775,0,8,24,5,2,7,2,70,0.758,0,1,1,34.4,0,0.96,0.04,0.0109,0.0381
1776,1,24,23,0,3,5,6,390,0,0,0,1,0,0,0.98,0.23,0.0269,0.0265
1777,0,8,6,3,9,19,4,200,14.41,0,1,1,7.3,0,0.9,0.17,0.0193,0.0071
1778,1,5,28,0,0,4,2,80,0,0.1,0,1,0,0,0.98,0.44,0.044,0.0559
1779,0,28,30,2,0,3,8,260,0,0,1,1,0,0,0.96,0.42,0.0327,0.0091
1780,1,22,25,20,1,1,7,925,21.948,284,1,1,3617.1,1,0.93,0.96,0.0809,0.0286
1781,1,30,30,7,3,6,9,530,3,76,1,1,3138.4,1,0.96,0.4,0.0231,0.0477
1782,0,23,27,2,0,10,4,390,4.05,0,1,1,0,0,0.97,0.47,0.0321,0.014
1783,0,6,19,4,0,9,4,300,136.118,40,1,1,961.7,1,1,0.83,0.0743,-0.0108
1784,1,10,29,0,1,18,2,100,0,0,0,1,0,0,0.97,0.8,0.0831,0.0223
1785,1,19,30,19,7,7,11,770,61.223,373,1,1,2522.6,1,0.99,0.79,0.0466,0.0136
1786,0,13,11,1,7,21,2,150,0,0,1,1,0,0,0.98,0.92,0.0643,0.0382
1787,1,27,29,1,1,5,8,700,0,0,1,1,0.1,0,0.97,0.23,0.0269,0.0265
1788,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.0004,0.072
1789,0,8,4,3,2,5,1,100,13.5,0,1,1,1.8,1,0.92,0.69,0.0597,-0.0104
1790,1,30,22,12,29,28,7,650,5.4,0.1,1,1,0,0,0.98,0.96,0.0849,0.0671
1791,0,26,19,4,7,27,4,210,22.576,45,1,1,3557.1,1,0.97,0.84,0.0839,0.0386
1792,0,30,30,1,2,10,1,350,0,0,1,1,393.6,0,0.99,0.64,0.0445,0.0345
1793,0,0,1,21,5,2,3,450,143.164,16,1,1,3740.7,0,1,0.51,0.0463,0.0073
1794,0,22,21,6,28,29,6,330,30.609,0,1,1,98.4,0,1,0.96,0.0849,0.0671
1795,1,0,27,0,0,1,0,0,0,0,0,0,0,0,1,0.41,0.021,-0.0047
1796,0,16,29,1,0,6,2,150,1.35,0,1,1,0,0,0.97,0.96,0.0849,0.0671
1797,0,27,28,2,2,0,6,180,0,0,1,1,60.2,0,0.99,0.27,0.028,0.0253
1798,0,25,23,27,0,6,14,1070,104.909,442,1,1,6686,1,0.98,0.96,0.0849,0.0671
1799,1,9,19,11,1,5,2,125,0,42,1,1,450.8,1,0.98,0.97,0.0886,0.0408
1800,1,28,30,13,26,29,2,380,0,0,1,1,3046.4,1,0.96,0.47,0.0321,0.014
1801,0,19,29,13,0,10,6,350,0,10,1,1,12.6,1,0.99,0.52,0.0315,0.0187
1802,0,9,21,30,0,11,1,300,0.389,170,1,1,2175,1,1,0.92,0.0915,0.0083
1803,1,28,30,6,0,10,5,620,2.7,0,1,1,0.1,0,0.95,0.79,0.0466,0.0136
1804,0,14,13,1,0,2,2,200,0,0,1,1,0,0,1,0.15,0.0163,-0.0121
1805,0,0,1,8,1,0,1,125,2.25,85,1,1,737.5,1,0.86,0.83,0.0743,-0.0108
1806,0,5,21,6,19,26,1,50,2.125,1.01,1,1,60.8,0,0.97,0.3,0.0333,0.0184
1807,0,20,23,18,0,5,10,980,49.823,675,1,1,8300,1,0.98,0.38,0.0351,0.0662
1808,1,6,12,0,1,9,2,90,0,0,0,1,0,0,0.81,0.84,0.0552,-0.0028
1809,0,1,19,30,0,5,10,1054,281.187,235.01,1,1,10489.3,1,1,0.94,0.0616,-0.0008
1810,1,30,29,30,10,4,10,1600,154.489,884,1,1,22902,1,0.98,0.98,0.0903,0.0204
1811,1,2,21,0,1,2,0,0,0,0,0,0,0,0,0.93,0.46,0.0435,0.0131
1812,1,10,21,1,6,29,1,100,0.36,0,1,1,0,0,0.98,0.51,0.0463,0.0073
1813,1,12,27,0,0,1,4,250,0,0,0,1,0,0,0.98,0.64,0.0445,0.0345
1814,0,0,0,8,0,0,2,365,34.253,320,1,1,8174.1,1,0,0.51,0.0463,0.0073
1815,0,13,29,2,0,12,3,245,47.264,15,1,1,319.6,1,0.97,0.85,0.0756,0.0531
1816,1,25,15,0,0,1,5,150,0,0,0,1,0,0,0.98,0.73,0.0523,0.0245
1817,1,0,15,0,0,2,0,0,0,0,0,0,0,0,1,0.79,0.0466,0.0136
1818,0,28,30,2,1,6,4,750,0,0,1,1,0,0,0.97,0.8,0.0831,0.0223
1819,1,12,23,0,0,1,7,280,0,0,0,1,0,0,0.99,0.48,0.0586,-0.0088
1820,0,4,25,25,2,6,3,440,8.091,270.01,1,1,5614.6,1,1,0.78,0.0465,0.0156
1821,0,16,28,6,30,29,7,290,10.035,1.01,1,1,323.6,1,0.95,0.57,0.0339,0.0124
1822,1,30,12,0,1,2,0,0,0,0,0,0,0,0,0.98,0.9,0.0901,0.1266
1823,0,29,25,14,0,14,2,60,0,0,1,1,371.9,1,0.96,0.85,0.0756,0.0531
1824,1,14,7,27,0,1,1,50,111.959,0,1,1,346.5,1,0.98,0.46,0.0435,0.0131
1825,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.47,0.0273,-0.0075
1826,0,18,30,1,1,14,7,210,6.831,13,1,1,0.3,0,0.96,0.42,0.0327,0.0091
1827,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.85,0.0756,0.0531
1828,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.12,0.0004,0.072
1829,0,18,25,1,0,4,3,210,2.7,0,1,1,0.1,0,0.86,0.68,0.0645,0.0304
1830,0,4,18,2,0,6,2,80,0,12,1,1,247.8,1,1,0.46,0.0445,-0.0081
1831,1,26,25,25,11,27,4,120,0,0,1,1,232.6,1,0.97,0.41,0.0344,0.0018
1832,1,27,26,0,15,24,1,500,0,0,0,1,0,0,1,0.96,0.0849,0.0671
1833,0,13,10,13,0,2,3,210,0,2,1,1,545.8,0,0.89,0.92,0.0997,0.0498
1834,0,25,18,1,0,4,4,350,0,0,1,1,0,0,0.91,0.39,0.02,-0.0206
1835,0,30,28,30,5,14,12,1000,96.745,84,1,1,914.8,1,0.99,0.98,0.0903,0.0204
1836,0,12,20,5,8,22,4,250,20.188,3,1,1,140.1,0,0.99,0.99,0.0943,0.0147
1837,0,6,7,4,0,2,2,60,0,0,1,1,0.4,0,0.94,0.54,0.0483,0.0178
1838,0,22,19,1,4,9,6,700,42.751,100,1,1,1518,1,1,0.34,0.0293,0.006
1839,0,5,2,9,3,4,5,190,10.624,77.01,1,1,2444,1,1,0.98,0.0903,0.0204
1840,1,2,17,17,0,9,8,245,30.375,151.02,1,1,10557.4,1,1,0.79,0.0466,0.0136
1841,0,11,17,30,0,1,5,590,9.437,16.03,1,1,7931.9,1,1,0.96,0.0849,0.0671
1842,0,29,28,18,3,8,7,950,113.055,84,1,1,2792.6,1,0.97,0.93,0.0723,0.0294
1843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55,0.0127,0.0254
1844,1,14,12,20,9,4,3,370,4.702,0,1,1,3565.6,1,0.98,0.79,0.0466,0.0136
1845,1,11,15,0,0,0,3,135,0,0,0,1,0,0,0.93,0.46,0.0427,0.0026
1846,0,12,27,11,27,28,8,245,1.35,0,1,1,4.1,1,1,0.47,0.0321,0.014
1847,0,5,19,1,0,1,1,50,0,0,1,1,0,0,0.98,0.39,0.0177,0.0533
1848,1,0,7,2,0,4,0,0,0,0,1,0,1,0,1,0,0.0137,0.0276
1849,1,22,20,20,16,22,6,900,0.75,0,1,1,3472.9,1,0.98,0.99,0.1007,0.0918
1850,1,5,12,0,3,19,2,200,0,0,0,1,0,0,0.88,0.38,0.0385,0.0165
1851,0,30,20,5,3,5,12,750,0,0,1,1,1729.5,1,0.99,0.84,0.0839,0.0386
1852,0,3,15,8,0,2,2,150,87.201,18,1,1,128.4,0,0.97,0.48,0.0586,-0.0088
1853,1,8,22,0,0,0,0,0,0,0,0,0,0,0,1,0.85,0.0756,0.0531
1854,1,29,29,0,30,30,4,250,0,0,0,1,0,0,0.97,0.96,0.0849,0.0671
1855,1,7,15,0,1,3,1,30,0,0,0,1,0,0,0.99,0.29,0.0316,0.0864
1856,0,11,11,1,0,0,1,100,0,0,1,1,0,0,0.98,0.93,0.0723,0.0294
1857,1,12,29,23,0,1,3,90,0,0,1,1,0.5,0,0.95,0.57,0.0339,0.0124
1858,0,30,26,30,17,17,3,800,0,104.99,1,1,11453.6,1,0.97,0.98,0.0903,0.0204
1859,0,22,23,27,0,5,4,735,33.692,0,1,1,18041.8,1,0.99,0.79,0.0466,0.0136
1860,1,30,29,26,26,28,0,0,0,0,1,0,763.6,0,0.97,0.27,0.028,0.0253
1861,1,30,22,0,1,1,5,160,0,0,0,1,0,0,0.94,0.45,0.0206,0.039
1862,1,26,28,0,2,10,4,600,0,0,0,1,0,0,0.93,0.98,0.0903,0.0204
1863,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0.41,0.0344,0.0018
1864,0,18,17,22,0,4,10,1146,101.564,668,1,1,6463.8,1,1,0.79,0.0466,0.0136
1865,1,9,25,28,0,5,15,1300,402.972,445.02,1,1,25770.7,1,0.96,0.12,0.0004,0.072
1866,1,15,8,5,5,6,2,200,3.502,0.12,1,1,142.7,1,0.91,0.98,0.0903,0.0204
1867,0,10,24,26,25,25,4,250,71.657,15,1,1,806.9,1,0.97,0.85,0.0756,0.0531
1868,1,0,6,0,0,2,0,0,0,0,0,0,0,0,1,0.41,0.0407,0.0211
1869,1,4,21,0,0,0,2,80,0,0,0,1,0,0,0.94,0.79,0.0466,0.0136
1870,1,9,6,0,0,0,1,200,0,0,0,1,0,0,0.95,0.84,0.0552,-0.0028
1871,1,6,3,1,2,5,0,0,0,0,1,0,0.7,0,0.98,0.53,0.0283,0.0268
1872,1,0,14,5,0,2,1,50,30.764,0,1,1,23.1,0,1,0.34,0.0293,0.006
1873,1,3,0,0,7,0,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
1874,0,30,28,14,6,25,8,750,53.433,165,1,1,4925.9,1,0.91,0.8,0.0556,0.0479
1875,0,23,29,28,3,16,4,860,162.548,0,1,1,6577.2,0,0.97,0.68,0.0645,0.0304
1876,1,23,23,16,19,27,7,605,192.737,0,1,1,793.2,1,0.99,0.97,0.0886,0.0408
1877,1,18,20,0,0,4,1,50,0,0,0,1,0,0,0.99,0.54,0.0483,0.0178
1878,0,25,27,9,1,3,4,190,8.266,0,1,1,435.7,0,0.93,0.94,0.0616,-0.0008
